position,time,race_num,country,gender,catagory
5604,10:54:01,25650,RSA,F,SEN
5605,10:54:02,48646,RSA,F,VET
5606,10:54:02,28079,RSA,F,SEN
5607,10:54:04,38101,RSA,M,SEN
5608,10:54:05,32965,RSA,M,SEN
5609,10:54:05,57295,RSA,M,SEN
5610,10:54:06,18898,RSA,M,SEN
5611,10:54:08,17703,RSA,M,MAS
5612,10:54:11,52645,RSA,M,MAS
5613,10:54:12,15921,RSA,M,VET
5614,10:54:13,21088,RSA,M,VET
5615,10:54:13,56130,RSA,F,VET
5616,10:54:14,6669,RSA,M,VET
5617,10:54:14,38413,RSA,F,SEN
5618,10:54:15,31475,RSA,F,VET
5619,10:54:15,52979,RSA,F,SEN
5620,10:54:17,22426,RSA,M,SEN
5621,10:54:19,36913,RSA,M,SEN
5622,10:54:20,35410,RSA,M,VET
5623,10:54:20,36267,RSA,M,SEN
5624,10:54:20,20532,RSA,M,SEN
5625,10:54:21,20493,RSA,M,SEN
5626,10:54:22,54688,RSA,F,VET
5627,10:54:22,39340,RSA,M,VET
5628,10:54:23,42471,RSA,M,VET
5629,10:54:23,30185,RSA,M,SEN
5630,10:54:23,58724,RSA,M,SEN
5631,10:54:25,30072,BRA,M,MAS
5632,10:54:26,36356,RSA,M,SEN
5633,10:54:26,21049,RSA,M,SEN
5634,10:54:27,32233,RSA,M,SEN
5635,10:54:29,59508,RSA,F,VET
5636,10:54:31,32671,RSA,M,VET
5637,10:54:31,29533,RSA,M,VET
5638,10:54:32,32334,RSA,F,VET
5639,10:54:32,38176,AUS,M,SEN
5640,10:54:32,23503,RSA,M,VET
5641,10:54:33,6627,RSA,M,VET
5642,10:54:34,34348,RSA,M,VET
5643,10:54:35,37976,BOT,M,SEN
5644,10:54:36,38947,RSA,F,VET
5645,10:54:38,40697,RSA,M,SEN
5646,10:54:39,26169,RSA,M,MAS
5647,10:54:41,17691,RSA,M,VET
5648,10:54:42,39096,RSA,M,MAS
5649,10:54:44,51596,RSA,F,SEN
5650,10:54:45,13074,RSA,M,MAS
5651,10:54:48,23390,RSA,M,SEN
5652,10:54:50,19656,RSA,M,MAS
5653,10:54:50,51434,RSA,F,SEN
5654,10:54:51,51436,RSA,M,SEN
5655,10:54:52,33215,RSA,M,SEN
5656,10:54:52,27520,RSA,M,VET
5657,10:54:53,54419,RSA,M,VET
5658,10:54:53,32396,RSA,M,SEN
5659,10:54:53,16884,RSA,F,SEN
5660,10:54:54,44363,RSA,M,SEN
5661,10:54:54,35166,RSA,F,SEN
5662,10:54:55,31896,RSA,F,VET
5664,10:54:58,28992,RSA,M,SEN
5665,10:54:59,19535,RSA,F,VET
5666,10:55:00,24083,RSA,F,SEN
5667,10:55:02,30399,RSA,M,SEN
5668,10:55:03,27360,RSA,M,SEN
5669,10:55:05,30217,RSA,M,VET
5670,10:55:05,26471,RSA,M,SEN
5671,10:55:05,28569,RSA,M,SEN
5672,10:55:07,52640,RSA,M,VET
5673,10:55:08,40839,RSA,M,VET
5674,10:55:08,33380,RSA,M,SEN
5675,10:55:08,56266,RSA,F,SEN
5676,10:55:08,29158,RSA,F,SEN
5677,10:55:09,55733,RSA,F,SEN
5678,10:55:12,43726,RSA,M,VET
5679,10:55:13,18243,RSA,M,SEN
5680,10:55:14,46890,RSA,M,SEN
5681,10:55:16,55311,RSA,F,MAS
5682,10:55:18,56357,RSA,M,VET
5683,10:55:18,57733,RSA,M,SEN
5684,10:55:18,45449,RSA,M,SEN
5685,10:55:19,27983,RSA,M,VET
5686,10:55:19,17096,RSA,M,SEN
5687,10:55:21,57332,RSA,M,VET
5688,10:55:21,57653,RSA,M,VET
5689,10:55:22,10391,RSA,M,VET
5690,10:55:23,21062,RSA,M,MAS
5691,10:55:23,17143,RSA,M,VET
5692,10:55:24,49110,RSA,M,VET
5693,10:55:24,15254,RSA,F,SEN
5694,10:55:25,55741,RSA,M,VET
5695,10:55:25,25060,RSA,F,SEN
5696,10:55:26,25300,RSA,M,SEN
5697,10:55:26,51534,RSA,M,VET
5698,10:55:26,56081,RSA,M,MAS
5699,10:55:26,59885,RSA,M,VET
5700,10:55:26,49519,RSA,M,SEN
5701,10:55:26,15089,RSA,M,SEN
5702,10:55:26,24575,RSA,M,SEN
5703,10:55:26,17323,RSA,M,MAS
5704,10:55:27,35117,RSA,F,VET
5705,10:55:27,42202,RSA,M,MAS
5706,10:55:27,52068,RSA,M,VET
5707,10:55:27,52369,RSA,M,VET
5708,10:55:27,55348,RSA,M,MAS
5709,10:55:27,38167,RSA,M,VET
5710,10:55:27,34670,RSA,F,VET
5711,10:55:27,59736,RSA,M,SEN
5712,10:55:27,10184,RSA,M,VET
5713,10:55:27,53258,RSA,M,VET
5714,10:55:27,53288,RSA,M,SEN
5715,10:55:28,5744,RSA,M,MAS
5716,10:55:28,11142,RSA,M,MAS
5717,10:55:28,40564,RSA,F,VET
5718,10:55:28,32843,RSA,M,MAS
5719,10:55:28,35732,RSA,M,SEN
5720,10:55:29,39053,RSA,F,MAS
5721,10:55:29,27587,RSA,M,SEN
5722,10:55:29,27812,RSA,M,SEN
5723,10:55:29,16380,RSA,M,SEN
5724,10:55:29,26527,RSA,M,SEN
5725,10:55:29,19365,RSA,F,SEN
5726,10:55:29,20412,RSA,F,SEN
5727,10:55:29,53367,RSA,M,SEN
5728,10:55:29,22625,RSA,M,SEN
5729,10:55:30,16851,RSA,M,MAS
5730,10:55:30,43494,RSA,M,MAS
5731,10:55:30,50321,RSA,M,VET
5732,10:55:30,54754,RSA,M,VET
5733,10:55:30,10673,RSA,M,VET
5734,10:55:30,25670,NED,F,VET
5735,10:55:31,48931,RSA,M,VET
5736,10:55:31,55274,RSA,F,VET
5737,10:55:31,27596,RSA,M,SEN
5738,10:55:31,23299,RSA,M,VET
5739,10:55:31,50440,RSA,F,SEN
5740,10:55:32,43007,RSA,M,VET
5741,10:55:32,17641,RSA,M,SEN
5742,10:55:32,20690,USA,M,SEN
5743,10:55:32,21231,USA,M,SEN
5744,10:55:32,21844,RSA,M,SEN
5745,10:55:33,19234,RSA,F,VET
5746,10:55:33,20579,RSA,M,SEN
5747,10:55:34,12627,RSA,M,SEN
5748,10:55:34,45806,RSA,M,SEN
5749,10:55:34,50473,RSA,F,SEN
5750,10:55:34,50827,RSA,M,SEN
5751,10:55:34,23246,CAN,M,VET
5752,10:55:35,55981,RSA,M,VET
5753,10:55:35,42770,RSA,M,VET
5754,10:55:35,49357,RSA,F,VET
5755,10:55:35,14570,RSA,M,SEN
5756,10:55:36,19085,RSA,M,VET
5757,10:55:36,38511,RSA,F,MAS
5758,10:55:36,55448,FRA,M,MAS
5759,10:55:37,59931,RSA,M,VET
5760,10:55:37,30352,RSA,M,SEN
5761,10:55:37,55130,RSA,M,SEN
5762,10:55:37,15263,RSA,F,SEN
5763,10:55:38,19739,RSA,M,VET
5764,10:55:38,14372,RSA,M,VET
5765,10:55:38,52613,RSA,F,VET
5766,10:55:38,59791,RSA,M,SEN
5767,10:55:38,15849,RSA,M,VET
5768,10:55:39,41234,RSA,M,VET
5769,10:55:39,57995,RSA,M,MAS
5770,10:55:39,56769,LAT,F,SEN
5771,10:55:40,10361,RSA,M,VET
5772,10:55:40,52461,RSA,M,SEN
5773,10:55:41,19130,RSA,M,VET
5774,10:55:41,59715,RSA,F,VET
5775,10:55:42,20135,RSA,F,SEN
5776,10:55:43,40191,RSA,M,MAS
5777,10:55:43,35726,RSA,M,SEN
5778,10:55:43,32455,RSA,M,VET
5779,10:55:44,17255,RSA,F,VET
5780,10:55:44,44708,IRL,M,VET
5781,10:55:44,40983,GBR,M,SEN
5782,10:55:45,49538,RSA,M,VET
5783,10:55:45,41998,RSA,M,SEN
5784,10:55:45,20788,GBR,M,VET
5785,10:55:46,59464,RSA,M,SEN
5786,10:55:47,30019,RSA,F,VET
5787,10:55:48,21677,RSA,M,MAS
5788,10:55:48,17552,RSA,M,MAS
5789,10:55:48,40400,RSA,M,VET
5790,10:55:48,38106,RSA,M,SEN
5791,10:55:48,37473,RSA,M,MAS
5792,10:55:48,49980,AUS,M,VET
5793,10:55:48,54968,RSA,M,SEN
5794,10:55:49,23055,RSA,F,VET
5795,10:55:49,21285,RSA,M,SEN
5796,10:55:49,16990,RSA,M,SEN
5797,10:55:50,24624,RSA,M,VET
5798,10:55:50,28047,RSA,M,VET
5799,10:55:50,59760,RSA,M,VET
5800,10:55:51,18927,RSA,M,MAS
5801,10:55:51,10322,RSA,F,VET
5802,10:55:52,45961,RSA,M,SEN
5803,10:55:53,35680,RSA,M,SEN
5804,10:55:53,57865,RSA,M,SEN
5805,10:55:53,36658,RSA,M,SEN
5806,10:55:53,57126,RSA,M,SEN
5807,10:55:54,36499,BRA,M,VET
5808,10:55:54,28487,RSA,M,VET
5809,10:55:55,33301,RSA,M,VET
5810,10:55:55,17682,RSA,M,VET
5811,10:55:56,22793,RSA,M,MAS
5812,10:55:56,58363,RSA,M,MAS
5813,10:55:56,48048,RSA,M,SEN
5814,10:55:57,57045,RSA,F,VET
5815,10:55:57,18987,RSA,F,VET
5816,10:55:57,32369,RSA,M,MAS
5817,10:55:58,54975,RSA,M,VET
5818,10:55:58,49890,RSA,F,SEN
5819,10:56:00,5946,RSA,F,MAS
5820,10:56:02,26503,RSA,F,MAS
5821,10:56:04,53805,RSA,F,VET
5822,10:56:04,25293,USA,F,SEN
5823,10:56:07,18478,RSA,M,SEN
5824,10:56:08,13202,RSA,F,MAS
5825,10:56:10,50196,RSA,F,SEN
5826,10:56:12,21502,RSA,F,VET
5827,10:56:13,36754,RSA,F,VET
5828,10:56:14,31231,RSA,M,VET
5829,10:56:14,4220,RSA,F,SEN
5830,10:56:18,34420,RSA,F,SEN
5831,10:56:19,19903,GBR,M,SEN
5832,10:56:19,20420,GBR,F,MAS
5833,10:56:20,1171,IRL,M,VET
5834,10:56:20,54712,RSA,F,SEN
5835,10:56:21,55572,RSA,F,VET
5836,10:56:21,39742,RSA,F,MAS
5837,10:56:21,27605,RSA,M,VET
5838,10:56:21,55901,RSA,F,SEN
5839,10:56:25,33743,RSA,M,VET
5840,10:56:25,31990,RSA,M,MAS
5841,10:56:26,18345,RSA,M,SEN
5842,10:56:27,42890,RSA,M,VET
5843,10:56:33,54159,RSA,M,SEN
5844,10:56:33,27667,RSA,M,VET
5845,10:56:36,28724,RSA,M,SEN
5846,10:56:39,59110,RSA,M,VET
5847,10:56:39,28748,RSA,M,SEN
5848,10:56:40,27992,RSA,M,MAS
5849,10:56:41,27761,RSA,M,VET
5850,10:56:41,12647,RSA,M,SEN
5851,10:56:41,21776,RSA,M,SEN
5852,10:56:42,11959,RSA,M,GM
5853,10:56:42,39223,RSA,M,MAS
5854,10:56:42,44335,RSA,M,VET
5855,10:56:42,37684,RSA,M,SEN
5856,10:56:42,25180,USA,F,SEN
5857,10:56:42,23114,RSA,F,SEN
5858,10:56:42,16648,RSA,F,SEN
5859,10:56:43,37011,RSA,M,VET
5860,10:56:43,45253,RSA,F,MAS
5861,10:56:43,56755,RSA,M,SEN
5862,10:56:43,31574,RSA,F,SEN
5863,10:56:43,40031,RSA,M,SEN
5864,10:56:43,56351,RSA,F,SEN
5865,10:56:43,28980,RSA,M,SEN
5866,10:56:44,24117,RSA,M,VET
5867,10:56:44,39761,RSA,M,VET
5868,10:56:44,29778,RSA,M,SEN
5869,10:56:44,25943,RSA,M,VET
5870,10:56:44,42610,RSA,M,SEN
5871,10:56:44,50855,RSA,M,VET
5872,10:56:44,56448,RSA,M,SEN
5873,10:56:44,56598,RSA,M,SEN
5874,10:56:44,27546,RSA,M,SEN
5875,10:56:45,22751,RSA,M,MAS
5876,10:56:45,17101,RSA,M,VET
5877,10:56:45,56022,RSA,M,VET
5878,10:56:45,43106,RSA,F,SEN
5879,10:56:45,43340,RSA,M,SEN
5880,10:56:45,37266,RSA,M,VET
5881,10:56:45,58592,RSA,M,VET
5882,10:56:45,11629,RSA,F,VET
5883,10:56:45,54513,RSA,M,SEN
5884,10:56:45,50549,GBR,F,SEN
5885,10:56:45,1019,RSA,F,SEN
5886,10:56:45,27976,RSA,M,SEN
5887,10:56:45,33774,RSA,M,SEN
5888,10:56:46,36877,RSA,M,MAS
5889,10:56:46,17395,RSA,M,MAS
5890,10:56:46,23243,RSA,M,SEN
5891,10:56:46,46452,RSA,F,VET
5892,10:56:46,18372,RSA,F,SEN
5893,10:56:46,28799,RSA,F,VET
5894,10:56:47,16460,RSA,M,VET
5895,10:56:47,39436,RSA,M,SEN
5896,10:56:47,40705,RSA,M,VET
5897,10:56:47,54905,RSA,M,SEN
5898,10:56:48,56913,RSA,M,MAS
5899,10:56:48,42882,RSA,F,SEN
5900,10:56:48,27922,RSA,M,SEN
5901,10:56:48,42100,RSA,M,SEN
5902,10:56:49,12387,RSA,M,VET
5903,10:56:49,52384,RSA,M,VET
5904,10:56:49,28179,RSA,M,MAS
5905,10:56:49,15699,RSA,M,SEN
5906,10:56:50,15586,RSA,M,VET
5907,10:56:50,54468,RSA,M,SEN
5908,10:56:50,27092,RSA,M,VET
5909,10:56:50,19494,RSA,F,SEN
5910,10:56:50,25228,RSA,M,SEN
5911,10:56:50,50042,RSA,M,SEN
5912,10:56:50,16517,RSA,M,SEN
5913,10:56:51,33465,RSA,M,VET
5914,10:56:51,26843,RSA,M,SEN
5915,10:56:52,53204,RSA,M,VET
5916,10:56:52,16054,RSA,F,SEN
5917,10:56:52,26288,RSA,M,MAS
5918,10:56:52,45412,RSA,M,VET
5919,10:56:52,47948,RSA,M,MAS
5920,10:56:53,31110,RSA,M,VET
5921,10:56:53,25682,RSA,M,VET
5922,10:56:54,56871,GER,M,SEN
5923,10:56:54,54039,RSA,M,SEN
5924,10:56:54,53683,RSA,M,SEN
5925,10:56:55,52708,RSA,M,SEN
5926,10:56:55,10031,MAW,M,SEN
5927,10:56:56,7164,RSA,M,SEN
5928,10:56:56,33187,RSA,M,VET
5929,10:56:56,57358,GBR,M,MAS
5930,10:56:56,48383,RSA,M,SEN
5931,10:56:57,38189,RSA,F,VET
5932,10:56:58,8085,RSA,M,GM
5933,10:56:58,28045,RSA,M,VET
5934,10:56:58,52354,RSA,M,VET
5935,10:56:59,42433,RSA,F,GM
5936,10:56:59,32216,RSA,F,VET
5937,10:56:59,56114,NZL,M,VET
5938,10:57:00,30769,RSA,M,MAS
5939,10:57:00,27835,RSA,M,SEN
5940,10:57:02,28448,RSA,M,VET
5941,10:57:02,47152,RSA,F,SEN
5942,10:57:03,27022,RSA,M,SEN
5943,10:57:03,19690,RSA,M,SEN
5944,10:57:03,36440,NAM,F,VET
5945,10:57:04,54458,RSA,M,VET
5946,10:57:04,20310,NAM,F,VET
5947,10:57:06,11101,RSA,M,MAS
5948,10:57:07,34053,RSA,M,MAS
5949,10:57:07,52677,RSA,M,SEN
5950,10:57:08,38057,RSA,M,MAS
5951,10:57:10,24097,RSA,F,SEN
5952,10:57:10,59403,RSA,M,VET
5953,10:57:11,39641,RSA,M,VET
5954,10:57:12,48819,RSA,M,SEN
5955,10:57:13,42410,RSA,M,SEN
5956,10:57:13,35972,RSA,M,SEN
5957,10:57:13,41273,RSA,M,SEN
5958,10:57:14,29787,RSA,M,VET
5959,10:57:14,30901,RSA,M,SEN
5960,10:57:15,57176,RSA,M,SEN
5961,10:57:15,15920,RSA,M,SEN
5962,10:57:16,31917,RSA,M,MAS
5963,10:57:18,48903,RSA,M,SEN
5964,10:57:18,49654,RSA,M,MAS
5965,10:57:18,51761,RSA,M,SEN
5966,10:57:19,33418,RSA,M,MAS
5967,10:57:19,16895,RSA,M,VET
5968,10:57:20,22506,RSA,M,SEN
5969,10:57:22,9573,RSA,F,MAS
5970,10:57:22,46571,USA,F,MAS
5971,10:57:23,21224,RSA,M,VET
5972,10:57:23,59367,RSA,M,VET
5973,10:57:24,33825,RSA,M,MAS
5974,10:57:25,58668,RSA,F,VET
5975,10:57:26,43201,RSA,M,SEN
5976,10:57:28,52042,RSA,M,VET
5977,10:57:29,50822,RSA,F,MAS
5978,10:57:30,27326,RSA,F,MAS
5979,10:57:30,51571,RSA,M,SEN
5980,10:57:32,50204,RSA,M,SEN
5981,10:57:32,15620,RSA,F,VET
5982,10:57:33,19102,RSA,F,VET
5983,10:57:34,51543,RSA,M,MAS
5984,10:57:37,57369,RSA,M,VET
5985,10:57:37,20582,USA,M,MAS
5986,10:57:39,18317,RSA,M,VET
5987,10:57:39,47554,RSA,M,SEN
5988,10:57:40,11802,RSA,F,SEN
5989,10:57:43,33732,RSA,M,MAS
5990,10:57:44,43912,GER,M,SEN
5991,10:57:45,40954,RSA,M,GM
5992,10:57:47,20689,RSA,M,MAS
5993,10:57:49,25871,RSA,M,SEN
5994,10:57:50,35893,RSA,M,VET
5995,10:57:51,36681,RSA,M,VET
5996,10:57:51,57978,RSA,M,VET
5997,10:57:52,32530,RSA,F,VET
5998,10:57:52,44644,RSA,M,SEN
5999,10:57:52,54627,RSA,M,SEN
6000,10:57:53,13226,RSA,M,GM
6001,10:57:54,34579,RSA,M,VET
6002,10:57:57,9840,RSA,M,VET
6003,10:57:58,32786,RSA,M,VET
6004,10:57:58,21033,RSA,M,SEN
6005,10:57:58,34106,RSA,M,SEN
6006,10:57:59,41262,RSA,F,SEN
6007,10:58:01,23313,RSA,F,SEN
6008,10:58:02,26946,RSA,M,VET
6009,10:58:02,50053,RSA,M,SEN
6010,10:58:02,10357,RSA,M,MAS
6011,10:58:03,56137,RSA,M,VET
6012,10:58:03,39225,RSA,M,SEN
6013,10:58:03,53897,RSA,M,SEN
6014,10:58:04,42246,RSA,M,SEN
6015,10:58:05,46187,RSA,M,VET
6016,10:58:08,49225,RSA,M,SEN
6017,10:58:09,35127,RSA,F,SEN
6018,10:58:11,17277,RSA,M,SEN
6019,10:58:15,41827,RSA,M,SEN
6020,10:58:16,6367,RSA,M,MAS
6021,10:58:16,41240,RSA,M,MAS
6022,10:58:17,51877,RSA,M,SEN
6023,10:58:17,53198,RSA,M,VET
6024,10:58:20,17066,RSA,M,MAS
6025,10:58:21,55998,RSA,M,VET
6026,10:58:22,25237,RSA,M,SEN
6027,10:58:23,34147,RSA,M,MAS
6028,10:58:23,19663,RSA,M,SEN
6029,10:58:23,15065,RSA,M,VET
6030,10:58:24,54569,RSA,M,VET
6031,10:58:25,38737,RSA,M,MAS
6032,10:58:25,15552,RSA,M,VET
6033,10:58:26,24454,RSA,M,VET
6034,10:58:27,29182,RSA,M,GM
6035,10:58:27,48259,RSA,M,MAS
6036,10:58:28,25247,RSA,M,SEN
6037,10:58:30,49023,RSA,M,VET
6038,10:58:32,48565,RSA,M,SEN
6039,10:58:33,12735,RSA,M,VET
6040,10:58:34,31095,RSA,M,SEN
6041,10:58:37,28506,RSA,F,VET
6042,10:58:38,59024,RSA,M,SEN
6043,10:58:39,45506,RSA,F,SEN
6044,10:58:39,29970,RSA,M,VET
6045,10:58:42,27465,RSA,M,VET
6046,10:58:43,16910,RSA,F,MAS
6047,10:58:44,42658,RSA,F,VET
6048,10:58:45,54321,RSA,F,SEN
6049,10:58:47,57294,RSA,M,SEN
6050,10:58:50,25967,RSA,M,SEN
6051,10:58:51,42884,RSA,M,VET
6052,10:58:51,53875,RSA,M,VET
6053,10:58:53,59926,RSA,F,SEN
6054,10:58:53,49587,RSA,M,VET
6055,10:58:54,33488,RSA,M,VET
6056,10:58:54,46883,RSA,F,VET
6057,10:58:54,57722,RSA,M,SEN
6058,10:58:54,23621,RSA,M,VET
6059,10:58:55,57496,RSA,M,VET
6060,10:58:57,53420,RSA,M,VET
6061,10:58:58,58529,RSA,F,SEN
6062,10:58:59,56754,RSA,M,SEN
6063,10:58:59,10460,RSA,F,SEN
6064,10:59:00,28542,RSA,M,MAS
6065,10:59:00,57752,RSA,M,SEN
6066,10:59:01,57357,RSA,M,SEN
6067,10:59:01,20700,BRA,M,VET
6068,10:59:02,31112,RSA,F,VET
6069,10:59:03,25192,RSA,M,VET
6070,10:59:03,14805,RSA,F,SEN
6071,10:59:04,50586,RSA,F,SEN
6072,10:59:05,35683,RSA,M,VET
6073,10:59:05,53428,RSA,M,SEN
6074,10:59:05,22186,RSA,M,SEN
6075,10:59:06,10293,RSA,F,VET
6076,10:59:06,26462,RSA,M,VET
6077,10:59:08,53680,RSA,M,VET
6078,10:59:08,59305,RSA,F,VET
6079,10:59:08,50291,GBR,M,VET
6080,10:59:11,58951,RSA,M,SEN
6081,10:59:11,10968,RSA,M,SEN
6082,10:59:12,31688,RSA,M,MAS
6083,10:59:13,17018,RSA,M,SEN
6084,10:59:14,31921,RSA,F,SEN
6085,10:59:14,40345,RSA,M,VET
6086,10:59:15,25628,RSA,M,VET
6087,10:59:16,52203,RSA,M,VET
6088,10:59:18,5363,RSA,M,VET
6089,10:59:18,27804,RSA,M,SEN
6090,10:59:20,25656,SUI,M,MAS
6091,10:59:24,19638,RSA,M,SEN
6092,10:59:24,55374,RSA,F,SEN
6093,10:59:26,43478,RSA,M,SEN
6094,10:59:28,47589,RSA,M,SEN
6095,10:59:29,40295,RSA,M,SEN
6096,10:59:30,34047,RSA,F,MAS
6097,10:59:30,25275,RSA,M,SEN
6098,10:59:30,42441,RSA,F,SEN
6099,10:59:32,32753,RSA,M,SEN
6100,10:59:32,24721,RSA,F,VET
6101,10:59:32,51425,RSA,M,VET
6102,10:59:33,59939,RSA,M,SEN
6103,10:59:34,54585,RSA,M,SEN
6104,10:59:35,53308,RSA,M,VET
6105,10:59:37,33660,RSA,M,MAS
6106,10:59:38,53211,RSA,F,SEN
6107,10:59:39,39107,RSA,M,MAS
6108,10:59:46,41259,RSA,M,SEN
6109,10:59:48,1689,RSA,M,GM
6110,10:59:49,58586,RSA,M,SEN
6111,10:59:50,53254,RSA,M,VET
6112,10:59:51,31569,RSA,F,SEN
6113,10:59:52,18106,RSA,M,VET
6114,10:59:52,50248,RSA,M,VET
6115,10:59:53,16176,RSA,M,VET
6116,10:59:54,49755,RSA,M,MAS
6117,10:59:55,34084,RSA,M,VET
6118,10:59:55,44111,RSA,M,VET
6119,10:59:55,50023,RSA,F,VET
6120,10:59:55,45245,RSA,F,VET
6121,10:59:55,31131,RSA,M,VET
6122,10:59:56,6958,RSA,M,MAS
6123,10:59:56,47646,RSA,M,SEN
6124,10:59:56,19323,RSA,F,SEN
6125,11:00:13,11843,RSA,M,MAS
6126,11:00:14,19802,RSA,M,MAS
6127,11:00:15,41348,RSA,M,VET
6128,11:00:18,29506,RSA,M,SEN
6129,11:00:22,53045,RSA,M,SEN
6130,11:00:30,51271,RSA,F,SEN
6131,11:00:31,58708,RSA,M,SEN
6132,11:00:32,13179,RSA,F,VET
6133,11:00:45,41305,RSA,M,SEN
6134,11:00:49,41292,RSA,M,SEN
6135,11:00:50,16078,RSA,M,VET
6136,11:00:50,58612,RSA,F,VET
6137,11:00:54,55258,RSA,M,VET
6138,11:00:59,17826,RSA,M,VET
6139,11:01:02,28420,RSA,M,VET
6140,11:01:04,24123,RSA,M,SEN
6141,11:01:05,19605,RSA,F,VET
6142,11:01:06,47376,RSA,F,VET
6143,11:01:06,51737,RSA,M,SEN
6144,11:01:07,11348,RSA,M,MAS
6145,11:01:07,11392,RSA,M,SEN
6146,11:01:14,49486,RSA,M,GM
6147,11:01:15,52501,RSA,M,VET
6148,11:01:16,10390,RSA,M,SEN
6149,11:01:29,10581,RSA,M,SEN
6150,11:01:33,36750,RSA,M,MAS
6151,11:01:35,28043,RSA,M,SEN
6152,11:01:37,30438,RSA,M,SEN
6153,11:01:38,30151,RSA,F,VET
6154,11:01:39,24444,RSA,F,VET
6155,11:01:39,23255,BRA,F,SEN
6156,11:01:40,54318,RSA,M,VET
6157,11:01:40,45235,RSA,M,SEN
6158,11:01:41,32814,RSA,F,SEN
6159,11:01:43,10166,RSA,F,SEN
6160,11:01:50,31976,RSA,M,MAS
6161,11:01:51,59512,RSA,M,VET
6162,11:01:54,21159,RSA,M,MAS
6163,11:01:55,52225,RSA,M,SEN
6164,11:01:58,57932,RSA,M,SEN
6165,11:02:02,19131,RSA,M,VET
6166,11:02:04,10252,RSA,M,VET
6167,11:02:21,59883,RSA,F,SEN
6168,11:02:23,16064,RSA,F,VET
6169,11:02:25,38565,RSA,M,MAS
6170,11:02:25,21645,RSA,M,VET
6171,11:02:29,23335,RSA,M,SEN
6172,11:02:35,24818,RSA,M,VET
6173,11:02:37,28706,RSA,M,SEN
6174,11:02:38,27593,RSA,M,MAS
6175,11:02:39,34226,RSA,M,VET
6176,11:02:48,54118,RSA,M,VET
6177,11:02:50,55416,RSA,F,VET
6178,11:02:52,5801,RSA,M,SEN
6179,11:02:52,53313,RSA,M,SEN
6180,11:02:53,51380,RSA,M,VET
6181,11:02:53,54680,RSA,F,SEN
6182,11:02:58,36216,RSA,F,SEN
6183,11:03:01,23955,RSA,M,GM
6184,11:03:02,16035,RSA,F,VET
6185,11:03:02,56305,LES,M,VET
6186,11:03:11,46448,RSA,M,SEN
6187,11:03:13,56816,GER,M,GM
6188,11:03:27,54574,RSA,M,MAS
6189,11:03:27,30290,RSA,M,VET
6190,11:03:28,6494,RSA,M,VET
6191,11:03:29,15122,RSA,F,VET
6192,11:03:29,32997,RSA,M,VET
6193,11:03:29,51194,RSA,F,MAS
6194,11:03:32,41095,RSA,F,VET
6195,11:03:35,29079,RSA,M,VET
6196,11:03:39,59851,RSA,F,VET
6197,11:03:39,11176,RSA,M,SEN
6198,11:03:48,31292,RSA,F,MAS
6199,11:03:50,26978,RSA,M,MAS
6200,11:03:52,36991,RSA,M,VET
6201,11:03:57,50756,RSA,F,VET
6202,11:04:03,21152,RSA,M,SEN
6203,11:04:03,49978,RSA,F,SEN
6204,11:04:08,40026,RSA,F,SEN
6205,11:04:09,30995,RSA,M,SEN
6206,11:04:10,25951,RSA,M,VET
6207,11:04:10,32484,RSA,M,SEN
6208,11:04:11,56459,RSA,M,MAS
6209,11:04:13,32661,RSA,M,VET
6210,11:04:17,35347,RSA,M,SEN
6211,11:04:17,30085,RSA,M,SEN
6212,11:04:20,25822,RSA,M,SEN
6213,11:04:21,7857,RSA,M,MAS
6214,11:04:21,28566,RSA,M,SEN
6215,11:04:22,51342,RSA,M,MAS
6216,11:04:24,53219,RSA,M,SEN
6217,11:04:25,8165,RSA,F,VET
6218,11:04:26,19937,RSA,M,SEN
6219,11:04:26,29949,RSA,F,SEN
6220,11:04:26,29950,RSA,M,SEN
6221,11:04:26,32346,RSA,F,SEN
6222,11:04:26,49592,RSA,F,SEN
6223,11:04:26,42982,RSA,F,SEN
6224,11:04:29,57098,RSA,M,SEN
6225,11:04:32,50824,RSA,M,SEN
6226,11:04:33,19529,RSA,M,MAS
6227,11:04:39,18846,RSA,F,SEN
6228,11:04:41,39592,RSA,F,SEN
6229,11:04:46,57557,RSA,M,SEN
6230,11:04:46,52506,RSA,F,SEN
6231,11:04:48,54835,RSA,M,VET
6232,11:04:52,50801,RSA,F,SEN
6233,11:04:57,58110,RSA,M,MAS
6234,11:04:58,53083,RSA,M,VET
6235,11:05:00,18956,RSA,M,SEN
6236,11:05:05,56562,GBR,M,SEN
6237,11:05:06,50145,GBR,M,VET
6238,11:05:06,50476,SUI,M,GM
6239,11:05:06,56494,GBR,M,SEN
6240,11:05:09,18316,RSA,M,SEN
6241,11:05:11,24549,RSA,M,MAS
6242,11:05:12,34673,RSA,M,SEN
6243,11:05:13,22757,RSA,M,MAS
6244,11:05:14,1204,RSA,M,MAS
6245,11:05:14,12501,RSA,F,VET
6246,11:05:20,12814,KEN,M,VET
6247,11:05:22,54090,RSA,M,VET
6248,11:05:26,17413,RSA,M,MAS
6249,11:05:37,53338,RSA,M,SEN
6250,11:05:40,46783,RSA,M,VET
6251,11:05:40,30071,RSA,M,SEN
